17,45
17,54
17,63
17,81
17,108
17,126
17,135
17,153
17,171
17,180
17,189
17,198
17,207
17,216
33,45
33,54
33,63
33,81
33,90
33,99
33,135
33,144
33,189
33,243
33,270
49,27
49,36
49,45
49,54
49,90
49,99
49,117
49,126
49,144
49,153
49,171
49,198
49,270
65,18
65,27
65,36
65,45
65,54
65,99
65,108
65,117
65,126
65,135
65,153
65,162
65,270
81,36
81,45
81,54
81,90
81,99
81,108
81,126
81,135
81,144
81,153
81,162
81,189
97,36
97,45
97,54
97,90
97,99
97,108
97,117
97,126
97,135
97,144
97,171
97,189
113,36
113,45
113,54
113,90
113,99
113,108
113,117
113,126
113,135
113,144
113,153
113,171
113,180
113,198
113,270
129,36
129,45
129,54
129,81
129,108
129,117
129,126
129,135
129,144
129,153
129,162
129,180
129,189
129,207
129,261
129,270
145,36
145,45
145,54
145,63
145,81
145,117
145,126
145,135
145,144
145,153
145,162
145,189
145,198
145,207
145,216
145,225
145,252
145,261
161,18
161,36
161,45
161,54
161,63
161,72
161,81
161,117
161,126
161,144
161,153
161,162
161,171
161,198
161,207
161,216
161,225
177,54
177,81
177,90
177,117
177,144
177,153
177,162
177,171
177,180
177,207
177,216
177,225
193,72
193,81
193,90
193,117
193,126
193,135
193,144
193,153
193,162
193,171
193,180
193,189
193,216
209,36
209,45
209,54
209,63
209,90
209,117
209,126
209,135
209,144
209,153
209,162
209,171
209,180
209,189
209,225
209,270
225,18
225,27
225,36
225,45
225,81
225,90
225,126
225,153
225,162
225,171
225,180
225,225
225,234
225,243
225,252
225,270
241,18
241,27
241,54
241,72
241,81
241,90
241,99
241,153
241,162
241,171
241,180
241,189
241,243
241,252
241,261
241,270
257,45
257,63
257,72
257,81
257,99
257,117
257,153
257,171
257,180
257,225
257,234
257,243
257,252
257,270
273,27
273,36
273,45
273,72
273,81
273,99
273,117
273,126
273,171
273,180
273,225
273,234
273,252
273,261
273,270
289,27
289,36
289,45
289,54
289,63
289,72
289,99
289,117
289,126
289,162
289,171
289,216
289,225
289,234
289,261
289,270
305,63
305,90
305,99
305,117
305,126
305,135
305,171
305,207
305,216
305,225
305,234
305,243
305,261
305,270
321,45
321,54
321,63
321,72
321,99
321,108
321,126
321,135
321,144
321,162
321,171
321,180
321,198
321,207
321,225
321,234
321,243
321,252
321,261
337,36
337,45
337,63
337,72
337,99
337,135
337,144
337,189
337,207
337,216
337,225
337,234
337,261
337,270
353,45
353,54
353,99
353,144
353,162
353,198
353,207
353,216
353,225
353,234
353,270
369,54
369,108
369,153
369,198
369,207
369,216
369,225
369,234
369,243
369,252
369,270
385,36
385,45
385,54
385,63
385,126
385,135
385,153
385,171
385,189
385,198
385,207
385,216
385,225
385,234
385,243
385,252
385,270
401,27
401,54
401,63
401,126
401,135
401,144
401,180
401,189
401,198
401,207
401,216
401,225
401,234
401,243
401,252
401,261
401,270
417,36
417,45
417,54
417,117
417,126
417,135
417,144
417,153
417,180
417,189
417,198
417,216
417,234
417,243
417,252
417,261
417,270
433,36
433,45
433,90
433,108
433,126
433,135
433,144
433,153
433,171
433,180
433,189
433,198
433,225
433,234
433,243
433,252
433,261
433,270
449,27
449,45
449,81
449,90
449,99
449,108
449,126
449,135
449,144
449,162
449,171
449,180
449,189
449,216
449,225
449,234
449,243
449,252
449,261
449,270
465,81
465,90
465,99
465,108
465,144
465,162
465,171
465,180
465,189
465,198
465,216
465,225
465,234
465,252
465,261
465,270
481,18
481,45
481,54
481,63
481,72
481,81
481,90
481,144
481,162
481,171
481,180
481,189
481,198
481,216
481,225
481,234
481,243
481,252
481,261
481,270
