17,12
17,23
17,35
17,47
17,93
17,116
17,128
17,139
17,162
17,313
33,12
33,35
33,47
33,93
33,104
33,128
33,139
33,162
33,313
49,12
49,23
49,58
49,70
49,104
49,116
49,128
49,174
49,186
49,209
49,220
49,301
49,313
65,35
65,47
65,58
65,70
65,104
65,128
65,197
65,209
65,220
65,290
65,313
65,325
65,336
81,70
81,81
81,93
81,104
81,186
81,197
81,301
81,313
81,336
81,348
97,70
97,104
97,197
97,301
97,313
97,325
97,348
113,23
113,47
113,93
113,139
113,151
113,197
113,325
113,348
129,23
129,58
129,81
129,93
129,104
129,128
129,151
129,186
129,336
145,58
145,93
145,128
145,139
145,151
145,186
161,58
161,93
161,151
161,162
161,174
161,186
161,220
161,348
177,58
177,104
177,116
177,128
177,162
177,186
193,23
193,47
193,58
193,70
193,81
193,93
193,104
193,116
193,128
193,139
193,151
193,162
193,174
193,186
193,197
193,209
193,220
193,232
193,243
193,255
193,267
193,301
193,325
209,58
209,70
209,81
209,93
209,104
209,116
209,128
209,139
209,151
209,162
209,174
209,186
209,197
209,209
209,220
209,232
209,243
209,255
209,267
209,290
209,301
225,58
225,70
225,81
225,93
225,104
225,116
225,128
225,139
225,151
225,162
225,174
225,186
225,197
225,209
225,220
225,232
225,243
225,255
225,267
225,301
241,23
241,47
241,58
241,70
241,81
241,93
241,104
241,116
241,128
241,139
241,151
241,162
241,174
241,186
241,197
241,209
241,220
241,232
241,243
241,255
241,267
241,290
257,23
257,35
257,47
257,58
257,70
257,81
257,93
257,104
257,116
257,128
257,139
257,151
257,162
257,174
257,186
257,197
257,209
257,220
257,232
257,243
257,255
257,267
257,278
257,290
273,23
273,35
273,58
273,70
273,81
273,93
273,104
273,116
273,128
273,139
273,151
273,162
273,174
273,186
273,197
273,209
273,220
273,232
273,243
273,255
273,267
273,278
273,290
289,23
289,58
289,70
289,81
289,93
289,104
289,116
289,128
289,139
289,151
289,162
289,174
289,186
289,197
289,209
289,220
289,232
289,243
289,255
289,267
289,278
289,290
289,313
305,58
305,70
305,81
305,93
305,104
305,116
305,128
305,139
305,151
305,162
305,174
305,186
305,197
305,209
305,220
305,232
305,243
305,255
305,267
305,313
321,12
321,58
321,70
321,81
321,93
321,104
321,116
321,128
321,139
321,151
321,162
321,174
321,186
321,197
321,209
321,220
321,232
321,243
321,255
321,267
321,313
337,58
337,116
337,128
337,139
337,162
337,174
337,186
337,220
337,232
337,243
353,58
353,128
353,139
353,186
353,243
353,255
369,35
369,47
369,58
369,139
369,255
385,35
385,70
385,81
385,139
385,197
401,35
401,70
401,116
401,128
401,162
401,255
417,58
417,70
417,128
417,139
417,209
417,267
433,23
433,70
433,128
433,162
433,209
433,220
433,267
449,93
449,139
465,23
465,47
465,58
465,93
465,128
465,139
465,162
481,47
481,93
481,139
481,162
481,209
481,290
481,301
