33,44
33,390
33,404
49,275
49,289
49,303
81,202
81,217
81,231
81,246
81,260
81,275
81,289
81,303
81,318
81,332
81,347
81,376
81,390
97,174
97,188
97,275
97,289
97,303
97,318
97,332
97,347
97,361
97,376
97,390
113,159
113,246
113,260
113,275
113,289
113,303
113,318
113,332
113,347
113,361
113,376
113,390
129,130
129,145
129,202
129,217
129,231
129,260
129,275
129,289
129,303
129,318
129,332
129,347
129,361
129,376
129,390
145,87
145,116
145,130
145,174
145,188
145,202
145,217
145,231
145,246
145,260
145,289
145,318
145,332
145,347
145,376
145,390
161,87
161,101
161,116
161,130
161,159
161,174
161,188
161,231
161,246
161,260
161,275
161,289
161,318
161,347
161,361
161,376
161,390
177,87
177,101
177,145
177,159
177,174
177,188
177,202
177,217
177,231
177,246
177,260
177,275
177,303
177,318
177,332
177,347
177,376
177,390
193,87
193,130
193,159
193,174
193,188
193,202
193,217
193,231
193,246
193,260
193,275
193,303
193,332
193,347
193,361
193,376
193,390
209,130
209,145
209,174
209,188
209,202
209,217
209,231
209,246
209,260
209,275
209,289
209,303
209,318
209,332
209,347
209,361
209,376
209,390
225,87
225,101
225,116
225,145
225,159
225,174
225,188
225,217
225,231
225,246
225,260
225,275
225,289
225,303
225,318
225,332
225,347
225,361
225,376
225,390
241,116
241,130
241,145
241,159
241,174
241,188
241,202
241,217
241,231
241,260
241,275
241,289
241,303
241,318
241,332
241,347
241,361
241,376
241,390
257,87
257,101
257,116
257,130
257,145
257,159
257,174
257,202
257,217
257,231
257,246
257,260
257,275
257,289
257,303
257,318
257,332
257,347
257,361
257,376
257,390
273,101
273,116
273,159
273,174
273,188
273,202
273,217
273,231
273,246
273,260
273,275
273,289
273,303
273,318
273,332
273,347
273,361
273,376
273,390
289,87
289,101
289,130
289,145
289,159
289,174
289,188
289,202
289,231
289,246
289,260
289,275
289,289
289,303
289,318
289,332
289,347
289,361
289,376
289,390
305,87
305,101
305,130
305,145
305,159
305,174
305,188
305,202
305,217
305,246
305,260
305,275
305,289
305,303
305,318
305,332
305,347
305,361
305,376
305,390
321,73
321,87
321,130
321,145
321,174
321,188
321,202
321,231
321,246
321,275
321,289
321,303
321,318
321,332
321,347
321,361
321,376
337,116
337,130
337,159
337,174
337,188
337,202
337,217
337,275
337,289
337,303
337,376
353,87
353,101
353,116
353,130
353,145
353,159
353,246
353,260
353,275
353,289
353,303
353,376
369,87
369,116
369,130
369,145
369,159
369,174
369,202
369,260
369,289
369,376
385,73
385,87
385,116
385,130
385,145
385,174
385,188
385,246
385,376
401,73
401,101
401,116
401,130
401,145
401,159
401,188
401,202
401,217
401,231
401,246
401,376
417,145
417,159
417,217
417,231
417,246
417,376
433,174
433,188
433,202
433,217
433,231
433,361
433,376
449,217
449,376
449,390
449,404
465,29
465,44
465,404
465,419
