210,179,189
196,237,267
202,220,320
190,248,101
186,230,1101
207,259,69
184,252,436
85,140,61
80,151,122
158,144,70
247,144,70
191,187,68
187,243,129
217,57,101
177,141,65
200,230,63
236,115,1250
220,200,1392
224,193,1543
89,55,314
89,11,636
381,18,162
453,17,323
485,118,416
499,146,454
480,149,65
490,114,258
420,166,197
425,301,196
455,330,129
479,357,1629
480,370,502
208,283,330
194,276,364
186,254,481
437,219,337
426,254,158
422,149,253
55,123,320
45,84,216
302,301,124
439,295,284
302,247,155
100,362,388
99,342,291
202,196,69
203,255,256
207,175,295
219,155,146
200,193,488
389,176,311
476,175,212
215,111,240
493,162,413
477,324,354
446,269,69
197,191,104
442,214,248
74,153,70
40,80,350
36,42,319
61,59,105
48,36,142
54,70,524
207,185,762
139,139,71
195,181,107
207,193,679
331,184,353
241,167,140
216,163,702
210,215,482
206,130,88
209,137,136
204,193,215
434,351,207
267,156,76
253,68,109
165,220,235
162,194,166
91,61,160
95,46,81
324,20,77
132,26,78
149,65,278
198,141,269
196,213,415
178,166,151
376,95,239
472,367,122
447,48,155
261,172,75
233,242,325
214,158,359
159,164,239
220,145,3361
204,207,684
326,188,1015
454,142,530
75,82,634
136,161,211
339,218,245
96,313,284
309,201,457
432,360,491
316,210,596
433,313,105
426,363,452
316,194,3213
358,106,425
185,134,312
188,277,172
195,205,66
200,229,255
75,72,224
51,66,514
33,90,193
12,194,295
203,223,538
183,218,1024
299,117,63
302,102,344
372,116,577
318,360,131
213,310,99
194,227,745
424,166,415
190,199,1898
246,90,3109
209,171,877
129,127,562
129,132,357
64,47,164
430,144,537
412,243,295
261,299,791
103,283,240
68,302,211
24,301,316
124,282,387
197,146,348
214,172,307
144,142,269
138,96,165
212,47,235
236,123,523
288,154,263
304,35,226
229,121,683
