17,76
17,314
17,326
33,76
33,326
33,339
49,50
49,63
49,88
49,126
49,163
49,176
49,289
65,50
65,63
65,88
65,101
65,126
65,176
65,201
65,264
65,364
81,163
81,176
81,201
81,276
81,364
97,163
97,201
97,239
97,352
97,364
113,76
113,88
113,163
113,201
113,226
113,239
113,264
113,314
113,364
129,76
129,101
129,176
129,188
129,201
129,239
129,251
129,264
129,276
129,326
145,76
145,88
145,126
145,176
145,188
145,201
145,226
145,276
145,301
161,50
161,76
161,88
161,126
161,188
161,226
177,76
177,88
177,188
177,226
177,364
193,188
193,201
193,226
193,276
209,63
209,76
209,176
209,188
209,201
209,251
225,50
225,63
225,88
225,101
225,176
225,188
225,201
225,214
225,251
241,50
241,63
241,76
241,88
241,176
241,188
241,201
241,251
241,352
257,50
257,88
257,176
257,188
257,201
257,251
273,50
273,63
273,88
273,176
273,188
273,201
273,239
273,289
289,50
289,63
289,76
289,88
289,163
289,176
289,188
289,201
289,214
305,63
305,76
305,88
305,151
305,176
305,188
305,201
305,214
305,226
305,364
321,63
321,76
321,88
321,176
321,188
321,201
321,214
337,50
337,63
337,76
337,88
337,163
337,176
337,188
337,201
353,50
353,63
353,176
353,188
353,201
353,364
369,63
369,163
369,176
369,188
369,201
369,301
385,63
385,138
385,163
385,176
385,188
385,201
385,214
385,226
401,163
401,176
401,188
401,214
417,151
417,163
417,176
417,188
417,214
417,226
433,126
433,138
433,151
433,163
433,176
433,251
433,264
449,126
449,138
449,151
449,163
449,176
449,276
449,289
465,113
465,163
465,176
465,289
465,339
481,113
481,126
481,138
481,276
