205,143,297
223,127,357
250,214,121
238,107,155
245,172,96
214,131,606
209,126,162
204,156,158
204,102,94
221,135,156
227,106,174
217,153,348
110,337,65
185,153,123
216,153,188
235,221,250
216,157,188
233,167,214
209,228,366
281,92,60
257,128,316
250,88,1295
272,125,1025
163,153,488
98,250,162
108,318,194
191,328,364
423,347,291
466,338,517
271,308,302
246,303,246
289,236,161
300,151,417
263,164,285
259,110,127
245,106,291
486,143,519
376,207,229
91,318,442
59,265,97
133,112,199
103,67,324
276,91,383
287,134,1234
230,201,67
216,212,415
208,235,61
217,207,753
214,229,182
205,195,415
257,249,382
228,315,322
160,251,226
151,279,64
417,206,119
136,185,63
250,250,95
237,229,190
227,187,95
221,169,447
198,181,132
210,198,63
222,173,190
219,164,785
211,104,1020
435,114,317
241,111,209
119,295,1730
276,150,178
114,113,461
137,89,499
221,93,175
150,96,245
466,127,177
234,110,452
265,155,736
274,204,388
269,285,574
271,158,245
216,79,2925
227,149,141
287,131,283
181,148,115
278,289,211
189,324,152
210,249,127
208,215,81
187,251,206
139,288,103
323,169,164
449,190,87
124,66,470
213,99,119
160,225,563
208,305,318
238,184,79
236,110,223
136,44,828
446,42,226
430,206,276
189,131,361
182,265,278
102,283,115
237,124,613
235,133,145
233,148,65
262,193,140
252,124,417
235,127,141
122,139,69
126,306,307
169,326,100
268,304,102
264,324,204
102,353,270
174,314,134
233,155,168
266,189,149
234,125,363
241,108,268
251,117,99
247,88,67
292,205,68
244,306,362
251,306,136
289,230,274
267,196,175
253,122,282
268,180,210
385,177,281
255,297,1608
379,141,63
220,146,301
230,212,127
221,224,258
157,310,349
279,149,163
177,127,406
286,112,353
278,114,736
247,125,481
327,191,296
273,264,583
248,318,134
192,306,102
151,322,227
147,288,162
7,241,746
117,143,412
137,95,494
215,106,1117
240,86,3137
250,139,354
242,84,737
435,136,315
113,119,162
96,292,523
207,189,230
234,270,473
228,285,931
166,185,132
168,175,126
256,153,587
247,89,324
252,86,1816
221,106,1639
