234,42,100
236,44,72
187,155,372
187,126,499
165,146,134
176,168,288
169,144,245
203,156,279
172,141,125
253,91,135
196,159,155
172,166,373
159,146,62
175,134,121
171,155,273
189,199,62
178,178,409
172,138,309
176,143,436
169,114,184
364,121,260
243,112,4409
213,101,542
397,86,467
417,116,476
414,82,225
394,39,195
330,20,447
183,29,327
48,65,1159
71,150,200
221,88,327
85,265,161
230,328,163
429,350,277
380,333,183
418,70,615
239,105,511
201,223,105
175,177,223
181,189,1010
179,203,214
361,164,1380
341,155,61
357,169,250
230,134,63
62,152,383
249,185,321
349,220,222
386,251,70
178,178,370
214,141,3268
186,97,2110
399,82,1019
321,37,220
222,19,366
281,25,473
107,80,109
24,98,258
11,200,231
139,250,251
312,295,153
463,227,217
448,143,610
199,86,188
195,114,795
180,111,1771
260,141,914
230,129,259
405,111,489
240,113,435
233,174,477
216,196,78
247,139,384
330,68,142
241,115,186
257,142,140
218,120,1406
396,88,83
413,81,333
419,110,74
422,98,74
419,89,280
366,7,72
273,81,144
229,108,370
25,202,292
234,117,154
394,61,70
417,83,76
222,83,238
223,141,3240
299,129,105
194,129,216
378,110,598
210,123,509
137,114,215
193,138,2054
177,307,670
172,273,456
197,319,776
244,235,140
199,138,525
212,54,73
199,122,354
208,241,74
229,167,77
232,208,115
233,164,76
209,132,3027
375,102,728
179,118,1371
95,317,337
205,358,262
420,316,321
339,344,96
362,110,1307
34,129,640
371,60,505
414,76,793
384,154,228
180,312,633
181,102,510
384,112,300
253,108,2743
222,108,480
230,91,571
206,219,101
222,84,124
241,92,711
229,252,306
288,190,1198
365,92,68
247,157,62
215,72,1837
231,69,234
209,81,1484
221,58,787
