65,21
65,28
65,63
65,70
65,133
65,140
65,147
65,154
65,161
65,189
81,28
81,35
81,42
81,56
81,63
81,70
81,98
81,119
81,133
81,140
81,147
81,154
81,189
97,28
97,35
97,42
97,56
97,63
97,70
97,77
97,119
97,126
97,182
97,189
113,35
113,49
113,77
113,84
113,98
113,105
113,112
113,119
113,126
113,168
113,175
113,182
113,189
129,35
129,42
129,49
129,56
129,84
129,98
129,126
129,133
129,140
129,175
129,182
129,189
145,42
145,49
145,56
145,63
145,98
145,105
145,112
145,119
145,189
161,28
161,42
161,49
161,56
161,63
161,84
161,91
161,98
161,105
161,140
161,147
161,154
161,161
161,168
161,175
161,182
161,189
177,28
177,35
177,70
177,77
177,84
177,91
177,105
177,112
177,133
177,140
177,147
177,154
177,161
177,168
177,175
177,182
177,189
193,70
193,77
193,105
193,112
193,133
193,140
193,147
193,154
193,161
193,168
193,175
193,182
193,189
209,28
209,42
209,77
209,91
209,98
209,105
209,112
209,119
209,133
209,140
209,147
209,154
209,161
209,168
209,175
209,182
209,189
225,28
225,35
225,42
225,70
225,84
225,91
225,98
225,112
225,140
225,147
225,154
225,161
225,168
225,175
225,182
225,189
241,28
241,63
241,84
241,105
241,140
241,147
241,154
241,161
241,168
241,175
241,182
241,189
257,49
257,56
257,84
257,91
257,140
257,147
257,154
257,161
257,168
257,175
257,182
257,189
257,196
273,28
273,35
273,42
273,49
273,56
273,63
273,70
273,84
273,91
273,105
273,119
273,126
273,140
273,147
273,154
273,161
273,168
273,175
273,182
273,189
273,196
289,28
289,84
289,91
289,98
289,105
289,126
289,133
289,140
289,147
289,154
289,161
289,168
289,175
289,182
289,189
289,196
305,21
305,140
305,147
305,154
305,161
305,168
305,175
305,182
305,189
305,196
321,77
321,84
321,98
321,105
321,112
321,140
321,147
321,154
321,161
321,168
321,175
321,182
321,189
321,196
337,70
337,77
337,84
337,91
337,98
337,105
337,112
337,126
337,133
337,140
337,147
337,154
337,161
337,168
337,175
337,182
337,189
337,196
353,70
353,77
353,84
353,91
353,98
353,133
353,140
353,147
353,154
353,161
353,168
353,175
353,182
353,189
369,70
369,77
369,84
369,105
369,112
369,119
369,140
369,147
369,154
369,161
369,168
369,175
369,182
369,189
385,63
385,70
385,77
385,98
385,105
385,112
385,119
385,126
385,133
385,140
385,147
385,154
385,161
385,168
385,175
385,182
385,189
401,105
401,112
401,154
401,161
401,168
401,175
401,182
417,91
417,98
417,112
417,119
417,126
417,133
417,140
417,147
417,154
417,161
417,168
417,175
433,77
433,91
433,98
433,112
433,119
433,126
433,140
433,154
449,49
449,56
449,63
449,77
449,84
449,105
449,119
449,126
449,133
449,140
