211,115,609
122,214,174
124,187,140
137,191,68
339,141,104
307,154,69
131,189,294
119,208,353
135,197,565
130,193,96
150,272,235
170,362,176
137,201,184
132,214,305
153,224,362
170,172,418
151,192,914
146,249,647
150,173,777
255,113,1960
165,135,66
164,208,1741
150,208,117
30,301,1183
240,107,153
385,111,334
441,298,154
258,342,215
75,272,419
468,234,61
463,210,184
300,254,301
203,313,565
163,314,239
213,312,472
402,297,332
336,280,526
302,270,1110
202,224,265
200,199,67
183,228,67
97,287,330
92,303,95
116,297,740
110,266,123
149,110,70
128,256,130
114,285,63
15,370,227
147,291,253
122,257,189
20,366,351
17,144,95
430,133,191
417,278,98
353,313,62
371,374,199
385,349,66
118,137,201
132,268,111
251,319,90
255,338,156
254,327,780
252,176,144
144,196,651
224,228,214
142,203,574
164,205,211
458,229,569
227,168,249
64,222,215
16,251,253
104,263,252
180,330,284
17,284,540
167,344,141
261,234,107
272,194,69
163,135,139
92,75,103
28,33,174
362,186,70
360,163,139
481,129,739
178,199,72
197,217,106
148,200,106
158,219,178
314,167,282
159,222,573
144,257,212
160,223,141
159,280,71
230,260,704
166,267,413
187,256,118
129,251,152
147,247,112
187,271,68
143,312,113
143,299,76
151,272,116
187,261,263
144,237,258
57,324,416
154,163,340
57,323,113
154,251,152
195,227,334
143,177,147
43,99,145
60,316,153
49,64,434
5,62,268
322,90,129
30,101,309
143,236,448
171,225,73
235,135,106
151,167,71
133,180,797
353,231,73
288,174,110
204,276,99
203,258,117
120,178,164
147,177,363
161,181,89
120,164,93
98,196,311
133,257,217
146,193,581
292,103,132
172,204,2149
189,176,97
422,140,393
463,173,639
272,267,518
144,288,64
167,285,1862
163,223,722
91,246,234
26,275,522
186,291,300
169,279,159
151,193,645
244,98,3212
181,149,102
144,183,747
39,258,497
387,269,234
447,248,1791
252,168,363
173,244,1310
147,213,822
157,163,1920
147,162,456
101,120,457
